COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
TURKIYE,BALANCE,NATGASCM,TOTENTSB,YTD2023,50466.834
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,2021,382.52
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,2022,581.43
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,4Q2023,522.951
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,DEC2022,20.38
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,DEC2023,96.966
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,YTD2022,581.43
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,YTD2023,873.641
UK,BALANCE,NATGASCM,GDINCTRO,2021,76273.114
UK,BALANCE,NATGASCM,GDINCTRO,2022,71028.975
UK,BALANCE,NATGASCM,GDINCTRO,4Q2023,18348.0
UK,BALANCE,NATGASCM,GDINCTRO,DEC2022,8624.815
UK,BALANCE,NATGASCM,GDINCTRO,DEC2023,7245.0
UK,BALANCE,NATGASCM,GDINCTRO,YTD2022,71028.975
UK,BALANCE,NATGASCM,GDINCTRO,YTD2023,63400.748
UK,BALANCE,NATGASCM,INDPROD,2021,33081.468
UK,BALANCE,NATGASCM,INDPROD,2022,38390.966
UK,BALANCE,NATGASCM,INDPROD,4Q2023,8563.0
UK,BALANCE,NATGASCM,INDPROD,DEC2022,3417.36
UK,BALANCE,NATGASCM,INDPROD,DEC2023,3034.0
UK,BALANCE,NATGASCM,INDPROD,YTD2022,38390.966
UK,BALANCE,NATGASCM,INDPROD,YTD2023,34826.274
UK,BALANCE,NATGASCM,STCHANAT,2021,1223.37
UK,BALANCE,NATGASCM,STCHANAT,2022,381.102
UK,BALANCE,NATGASCM,STCHANAT,4Q2023,300.0
UK,BALANCE,NATGASCM,STCHANAT,DEC2022,-206.511
UK,BALANCE,NATGASCM,STCHANAT,DEC2023,-150.0
UK,BALANCE,NATGASCM,STCHANAT,YTD2022,381.102
UK,BALANCE,NATGASCM,STCHANAT,YTD2023,629.684
UK,BALANCE,NATGASCM,TOTENTSB,2021,51070.296
UK,BALANCE,NATGASCM,TOTENTSB,2022,56523.465
UK,BALANCE,NATGASCM,TOTENTSB,4Q2023,12695.0
UK,BALANCE,NATGASCM,TOTENTSB,DEC2022,6663.255
UK,BALANCE,NATGASCM,TOTENTSB,DEC2023,5082.0
UK,BALANCE,NATGASCM,TOTENTSB,YTD2022,56523.465
UK,BALANCE,NATGASCM,TOTENTSB,YTD2023,45148.47
UK,BALANCE,NATGASCM,TOTEXTSB,2021,6815.478
UK,BALANCE,NATGASCM,TOTEXTSB,2022,23484.076
UK,BALANCE,NATGASCM,TOTEXTSB,4Q2023,2591.0
UK,BALANCE,NATGASCM,TOTEXTSB,DEC2022,1683.468
UK,BALANCE,NATGASCM,TOTEXTSB,DEC2023,989.0
UK,BALANCE,NATGASCM,TOTEXTSB,YTD2022,23484.076
UK,BALANCE,NATGASCM,TOTEXTSB,YTD2023,15848.406
USA,BALANCE,NATGASCM,GDINCTRO,2021,867788.0
USA,BALANCE,NATGASCM,GDINCTRO,2022,914300.0
USA,BALANCE,NATGASCM,GDINCTRO,4Q2023,238731.0
USA,BALANCE,NATGASCM,GDINCTRO,DEC2022,95594.0
USA,BALANCE,NATGASCM,GDINCTRO,DEC2023,89734.0
USA,BALANCE,NATGASCM,GDINCTRO,YTD2022,914300.0
USA,BALANCE,NATGASCM,GDINCTRO,YTD2023,920401.0
USA,BALANCE,NATGASCM,INDPROD,2021,979630.0
USA,BALANCE,NATGASCM,INDPROD,2022,1031473.0
USA,BALANCE,NATGASCM,INDPROD,4Q2023,275413.0
USA,BALANCE,NATGASCM,INDPROD,DEC2022,88171.0
USA,BALANCE,NATGASCM,INDPROD,DEC2023,93612.0
USA,BALANCE,NATGASCM,INDPROD,YTD2022,1031473.0
USA,BALANCE,NATGASCM,INDPROD,YTD2023,1074514.0
USA,BALANCE,NATGASCM,STCHANAT,2021,-3709.0
USA,BALANCE,NATGASCM,STCHANAT,2022,-8059.0
USA,BALANCE,NATGASCM,STCHANAT,4Q2023,-916.0
USA,BALANCE,NATGASCM,STCHANAT,DEC2022,-16301.0
USA,BALANCE,NATGASCM,STCHANAT,DEC2023,-8064.0
USA,BALANCE,NATGASCM,STCHANAT,YTD2022,-8059.0
USA,BALANCE,NATGASCM,STCHANAT,YTD2023,15067.0
USA,BALANCE,NATGASCM,TOTENTSB,2021,79516.0
USA,BALANCE,NATGASCM,TOTENTSB,2022,85638.0
USA,BALANCE,NATGASCM,TOTENTSB,4Q2023,21522.0
USA,BALANCE,NATGASCM,TOTENTSB,DEC2022,8296.0
USA,BALANCE,NATGASCM,TOTENTSB,DEC2023,7858.0
USA,BALANCE,NATGASCM,TOTENTSB,YTD2022,85638.0
USA,BALANCE,NATGASCM,TOTENTSB,YTD2023,82953.0
USA,BALANCE,NATGASCM,TOTEXTSB,2021,188376.0
USA,BALANCE,NATGASCM,TOTEXTSB,2022,195489.0
USA,BALANCE,NATGASCM,TOTEXTSB,4Q2023,57083.0
USA,BALANCE,NATGASCM,TOTEXTSB,DEC2022,16911.0
USA,BALANCE,NATGASCM,TOTEXTSB,DEC2023,20087.0
USA,BALANCE,NATGASCM,TOTEXTSB,YTD2022,195489.0
USA,BALANCE,NATGASCM,TOTEXTSB,YTD2023,215521.0
OECDAM,ENTRIES,NATGASCM,AUSTRALI,2021,8.0
OECDAM,ENTRIES,NATGASCM,AUSTRALI,2022,213.0
OECDAM,ENTRIES,NATGASCM,AUSTRALI,YTD2022,213.0
OECDAM,ENTRIES,NATGASCM,CANADA,2021,78859.0
OECDAM,ENTRIES,NATGASCM,CANADA,2022,84939.0
OECDAM,ENTRIES,NATGASCM,CANADA,4Q2023,21444.0
OECDAM,ENTRIES,NATGASCM,CANADA,DEC2022,8212.0
OECDAM,ENTRIES,NATGASCM,CANADA,DEC2023,7782.0
OECDAM,ENTRIES,NATGASCM,CANADA,YTD2022,84939.0
OECDAM,ENTRIES,NATGASCM,CANADA,YTD2023,82548.0
OECDAM,ENTRIES,NATGASCM,NIGERIA,2022,4.0
OECDAM,ENTRIES,NATGASCM,NIGERIA,YTD2022,4.0
OECDAM,ENTRIES,NATGASCM,OTHENT,2021,2678.146
OECDAM,ENTRIES,NATGASCM,OTHENT,2022,5479.578
OECDAM,ENTRIES,NATGASCM,OTHENT,4Q2023,879.427
OECDAM,ENTRIES,NATGASCM,OTHENT,DEC2022,482.8
OECDAM,ENTRIES,NATGASCM,OTHENT,DEC2023,350.0
OECDAM,ENTRIES,NATGASCM,OTHENT,YTD2022,5479.578
OECDAM,ENTRIES,NATGASCM,OTHENT,YTD2023,3962.898
OECDAM,ENTRIES,NATGASCM,OTHOECD,2021,49.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,2022,32.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,4Q2023,3.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,DEC2022,4.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,DEC2023,1.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,YTD2022,32.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,YTD2023,31.0
OECDAM,ENTRIES,NATGASCM,TOTENTST,2021,117893.113
OECDAM,ENTRIES,NATGASCM,TOTENTST,2022,121921.289
OECDAM,ENTRIES,NATGASCM,TOTENTST,4Q2023,29692.731
OECDAM,ENTRIES,NATGASCM,TOTENTST,DEC2022,11586.988
OECDAM,ENTRIES,NATGASCM,TOTENTST,DEC2023,10861.748
OECDAM,ENTRIES,NATGASCM,TOTENTST,YTD2022,121921.289
OECDAM,ENTRIES,NATGASCM,TOTENTST,YTD2023,116648.924
OECDAM,ENTRIES,NATGASCM,USA,2021,36298.967
OECDAM,ENTRIES,NATGASCM,USA,2022,31198.92
OECDAM,ENTRIES,NATGASCM,USA,4Q2023,7366.304
OECDAM,ENTRIES,NATGASCM,USA,DEC2022,2888.188
OECDAM,ENTRIES,NATGASCM,USA,DEC2023,2728.748
OECDAM,ENTRIES,NATGASCM,USA,YTD2022,31198.92
OECDAM,ENTRIES,NATGASCM,USA,YTD2023,30107.026
OECDAO,ENTRIES,NATGASCM,ALGERIA,2021,47.004
OECDAO,ENTRIES,NATGASCM,ALGERIA,2022,249.496
OECDAO,ENTRIES,NATGASCM,ALGERIA,4Q2023,163.808
OECDAO,ENTRIES,NATGASCM,ALGERIA,DEC2022,80.449
OECDAO,ENTRIES,NATGASCM,ALGERIA,DEC2023,86.0
OECDAO,ENTRIES,NATGASCM,ALGERIA,YTD2022,249.496
OECDAO,ENTRIES,NATGASCM,ALGERIA,YTD2023,254.808
OECDAO,ENTRIES,NATGASCM,AUSTRALI,2021,48095.138
OECDAO,ENTRIES,NATGASCM,AUSTRALI,2022,56147.781
OECDAO,ENTRIES,NATGASCM,AUSTRALI,4Q2023,13427.112
OECDAO,ENTRIES,NATGASCM,AUSTRALI,DEC2022,4793.798
OECDAO,ENTRIES,NATGASCM,AUSTRALI,DEC2023,5437.732
OECDAO,ENTRIES,NATGASCM,AUSTRALI,YTD2022,56147.781
OECDAO,ENTRIES,NATGASCM,AUSTRALI,YTD2023,50818.745
OECDAO,ENTRIES,NATGASCM,BELGIUM,2021,525.0
OECDAO,ENTRIES,NATGASCM,BELGIUM,2022,346.0
OECDAO,ENTRIES,NATGASCM,BELGIUM,YTD2022,346.0
OECDAO,ENTRIES,NATGASCM,INDONESIA,2021,5469.735
OECDAO,ENTRIES,NATGASCM,INDONESIA,2022,7436.327
OECDAO,ENTRIES,NATGASCM,INDONESIA,4Q2023,1962.862
OECDAO,ENTRIES,NATGASCM,INDONESIA,DEC2022,832.232
OECDAO,ENTRIES,NATGASCM,INDONESIA,DEC2023,825.925
OECDAO,ENTRIES,NATGASCM,INDONESIA,YTD2022,7436.327
OECDAO,ENTRIES,NATGASCM,INDONESIA,YTD2023,7702.649
OECDAO,ENTRIES,NATGASCM,MALAYSIA,2021,18614.455
OECDAO,ENTRIES,NATGASCM,MALAYSIA,2022,23149.902
OECDAO,ENTRIES,NATGASCM,MALAYSIA,4Q2023,6023.356
OECDAO,ENTRIES,NATGASCM,MALAYSIA,DEC2022,1860.025
OECDAO,ENTRIES,NATGASCM,MALAYSIA,DEC2023,2379.57
OECDAO,ENTRIES,NATGASCM,MALAYSIA,YTD2022,23149.902
OECDAO,ENTRIES,NATGASCM,MALAYSIA,YTD2023,22128.898
OECDAO,ENTRIES,NATGASCM,NIGERIA,2021,2061.071
OECDAO,ENTRIES,NATGASCM,NIGERIA,2022,1991.265
OECDAO,ENTRIES,NATGASCM,NIGERIA,4Q2023,820.804
OECDAO,ENTRIES,NATGASCM,NIGERIA,DEC2022,154.353
OECDAO,ENTRIES,NATGASCM,NIGERIA,DEC2023,167.0
OECDAO,ENTRIES,NATGASCM,NIGERIA,YTD2022,1991.265
OECDAO,ENTRIES,NATGASCM,NIGERIA,YTD2023,1155.804
OECDAO,ENTRIES,NATGASCM,OMAN,2021,8533.159
OECDAO,ENTRIES,NATGASCM,OMAN,2022,9738.659
OECDAO,ENTRIES,NATGASCM,OMAN,4Q2023,2299.326
OECDAO,ENTRIES,NATGASCM,OMAN,DEC2022,806.804
OECDAO,ENTRIES,NATGASCM,OMAN,DEC2023,882.256
OECDAO,ENTRIES,NATGASCM,OMAN,YTD2022,9738.659
OECDAO,ENTRIES,NATGASCM,OMAN,YTD2023,9953.485
OECDAO,ENTRIES,NATGASCM,OTHENT,2021,22686.742
OECDAO,ENTRIES,NATGASCM,OTHENT,2022,18983.374
OECDAO,ENTRIES,NATGASCM,OTHENT,4Q2023,3606.949
OECDAO,ENTRIES,NATGASCM,OTHENT,DEC2022,1451.13
OECDAO,ENTRIES,NATGASCM,OTHENT,DEC2023,1476.765
OECDAO,ENTRIES,NATGASCM,OTHENT,YTD2022,18983.374
OECDAO,ENTRIES,NATGASCM,OTHENT,YTD2023,16664.275
OECDAO,ENTRIES,NATGASCM,OTHOECD,2021,15.0
OECDAO,ENTRIES,NATGASCM,OTHOECD,4Q2023,170.0
OECDAO,ENTRIES,NATGASCM,OTHOECD,DEC2023,170.0
OECDAO,ENTRIES,NATGASCM,OTHOECD,YTD2023,170.0
OECDAO,ENTRIES,NATGASCM,QATAR,2021,27223.099
OECDAO,ENTRIES,NATGASCM,QATAR,2022,16848.773
OECDAO,ENTRIES,NATGASCM,QATAR,4Q2023,3183.414
OECDAO,ENTRIES,NATGASCM,QATAR,DEC2022,1931.825
OECDAO,ENTRIES,NATGASCM,QATAR,DEC2023,1086.889
OECDAO,ENTRIES,NATGASCM,QATAR,YTD2022,16848.773
OECDAO,ENTRIES,NATGASCM,QATAR,YTD2023,15573.199
OECDAO,ENTRIES,NATGASCM,RUSSIA,2021,11920.613
OECDAO,ENTRIES,NATGASCM,RUSSIA,2022,11542.621
OECDAO,ENTRIES,NATGASCM,RUSSIA,4Q2023,3435.904
OECDAO,ENTRIES,NATGASCM,RUSSIA,DEC2022,1028.855
OECDAO,ENTRIES,NATGASCM,RUSSIA,DEC2023,1367.658
OECDAO,ENTRIES,NATGASCM,RUSSIA,YTD2022,11542.621
OECDAO,ENTRIES,NATGASCM,RUSSIA,YTD2023,10510.351
OECDAO,ENTRIES,NATGASCM,TOTENTST,2021,166004.419
OECDAO,ENTRIES,NATGASCM,TOTENTST,2022,159574.533
OECDAO,ENTRIES,NATGASCM,TOTENTST,4Q2023,38964.783
OECDAO,ENTRIES,NATGASCM,TOTENTST,DEC2022,14057.25
OECDAO,ENTRIES,NATGASCM,TOTENTST,DEC2023,15253.233
OECDAO,ENTRIES,NATGASCM,TOTENTST,YTD2022,159574.533
OECDAO,ENTRIES,NATGASCM,TOTENTST,YTD2023,149341.922
OECDAO,ENTRIES,NATGASCM,UK,4Q2023,0.0
OECDAO,ENTRIES,NATGASCM,UK,YTD2023,0.0
OECDAO,ENTRIES,NATGASCM,USA,2021,20654.403
OECDAO,ENTRIES,NATGASCM,USA,2022,13140.335
OECDAO,ENTRIES,NATGASCM,USA,4Q2023,3871.248
OECDAO,ENTRIES,NATGASCM,USA,DEC2022,1117.779
OECDAO,ENTRIES,NATGASCM,USA,DEC2023,1373.438
OECDAO,ENTRIES,NATGASCM,USA,YTD2022,13140.335
OECDAO,ENTRIES,NATGASCM,USA,YTD2023,14409.708
OECDEUR,ENTRIES,NATGASCM,ALGERIA,2021,27382.773
OECDEUR,ENTRIES,NATGASCM,ALGERIA,2022,37454.863
OECDEUR,ENTRIES,NATGASCM,ALGERIA,4Q2023,11037.229
OECDEUR,ENTRIES,NATGASCM,ALGERIA,DEC2022,4056.367
OECDEUR,ENTRIES,NATGASCM,ALGERIA,DEC2023,3383.576
OECDEUR,ENTRIES,NATGASCM,ALGERIA,YTD2022,37454.863
OECDEUR,ENTRIES,NATGASCM,ALGERIA,YTD2023,38139.724
OECDEUR,ENTRIES,NATGASCM,AUSTRALI,2021,74.904
OECDEUR,ENTRIES,NATGASCM,AUSTRALI,2022,165.276
OECDEUR,ENTRIES,NATGASCM,AUSTRALI,YTD2022,165.276
OECDEUR,ENTRIES,NATGASCM,AUSTRALI,YTD2023,6.264
OECDEUR,ENTRIES,NATGASCM,BELARUS,2021,33429.17
OECDEUR,ENTRIES,NATGASCM,BELARUS,2022,4861.036
OECDEUR,ENTRIES,NATGASCM,BELARUS,4Q2023,747.3
OECDEUR,ENTRIES,NATGASCM,BELARUS,DEC2022,231.8
OECDEUR,ENTRIES,NATGASCM,BELARUS,DEC2023,262.9
OECDEUR,ENTRIES,NATGASCM,BELARUS,YTD2022,4861.036
OECDEUR,ENTRIES,NATGASCM,BELARUS,YTD2023,2130.3
OECDEUR,ENTRIES,NATGASCM,BELGIUM,2021,19077.661
OECDEUR,ENTRIES,NATGASCM,BELGIUM,2022,42805.903
OECDEUR,ENTRIES,NATGASCM,BELGIUM,4Q2023,7824.757
OECDEUR,ENTRIES,NATGASCM,BELGIUM,DEC2022,3615.258
OECDEUR,ENTRIES,NATGASCM,BELGIUM,DEC2023,2467.084
OECDEUR,ENTRIES,NATGASCM,BELGIUM,YTD2022,42805.903
OECDEUR,ENTRIES,NATGASCM,BELGIUM,YTD2023,35123.035
OECDEUR,ENTRIES,NATGASCM,BULGARIA,2021,2604.046
OECDEUR,ENTRIES,NATGASCM,BULGARIA,2022,816.425
OECDEUR,ENTRIES,NATGASCM,BULGARIA,4Q2023,576.473
OECDEUR,ENTRIES,NATGASCM,BULGARIA,DEC2022,65.588
OECDEUR,ENTRIES,NATGASCM,BULGARIA,DEC2023,182.55
OECDEUR,ENTRIES,NATGASCM,BULGARIA,YTD2022,816.425
OECDEUR,ENTRIES,NATGASCM,BULGARIA,YTD2023,1333.599
OECDEUR,ENTRIES,NATGASCM,FRANCE,2021,6867.119
OECDEUR,ENTRIES,NATGASCM,FRANCE,2022,16549.41
OECDEUR,ENTRIES,NATGASCM,FRANCE,4Q2023,4747.892
OECDEUR,ENTRIES,NATGASCM,FRANCE,DEC2022,1496.053
OECDEUR,ENTRIES,NATGASCM,FRANCE,DEC2023,1720.489
OECDEUR,ENTRIES,NATGASCM,FRANCE,YTD2022,16549.41
OECDEUR,ENTRIES,NATGASCM,FRANCE,YTD2023,15781.153
OECDEUR,ENTRIES,NATGASCM,GERMANY,2021,77878.826
OECDEUR,ENTRIES,NATGASCM,GERMANY,2022,56212.911
OECDEUR,ENTRIES,NATGASCM,GERMANY,4Q2023,3108.671
OECDEUR,ENTRIES,NATGASCM,GERMANY,DEC2022,2090.312
OECDEUR,ENTRIES,NATGASCM,GERMANY,DEC2023,980.776
OECDEUR,ENTRIES,NATGASCM,GERMANY,YTD2022,56212.911
OECDEUR,ENTRIES,NATGASCM,GERMANY,YTD2023,22885.217
OECDEUR,ENTRIES,NATGASCM,INDONESIA,2022,111.67
OECDEUR,ENTRIES,NATGASCM,INDONESIA,DEC2022,87.99
OECDEUR,ENTRIES,NATGASCM,INDONESIA,YTD2022,111.67
OECDEUR,ENTRIES,NATGASCM,MALAYSIA,2022,6.976
OECDEUR,ENTRIES,NATGASCM,MALAYSIA,YTD2022,6.976
OECDEUR,ENTRIES,NATGASCM,NIGERIA,2021,15029.966
OECDEUR,ENTRIES,NATGASCM,NIGERIA,2022,14496.661
OECDEUR,ENTRIES,NATGASCM,NIGERIA,4Q2023,2056.094
OECDEUR,ENTRIES,NATGASCM,NIGERIA,DEC2022,1177.851
OECDEUR,ENTRIES,NATGASCM,NIGERIA,DEC2023,814.391
OECDEUR,ENTRIES,NATGASCM,NIGERIA,YTD2022,14496.661
OECDEUR,ENTRIES,NATGASCM,NIGERIA,YTD2023,10456.934
OECDEUR,ENTRIES,NATGASCM,NORWAY,2021,118601.484
OECDEUR,ENTRIES,NATGASCM,NORWAY,2022,124376.984
OECDEUR,ENTRIES,NATGASCM,NORWAY,4Q2023,32924.687
OECDEUR,ENTRIES,NATGASCM,NORWAY,DEC2022,11433.418
OECDEUR,ENTRIES,NATGASCM,NORWAY,DEC2023,11974.379
OECDEUR,ENTRIES,NATGASCM,NORWAY,YTD2022,124376.984
OECDEUR,ENTRIES,NATGASCM,NORWAY,YTD2023,117870.695
OECDEUR,ENTRIES,NATGASCM,OMAN,2021,0.024
OECDEUR,ENTRIES,NATGASCM,OMAN,2022,833.55
OECDEUR,ENTRIES,NATGASCM,OMAN,YTD2022,833.55
OECDEUR,ENTRIES,NATGASCM,OMAN,YTD2023,349.691
OECDEUR,ENTRIES,NATGASCM,OTHENT,2021,39692.848
OECDEUR,ENTRIES,NATGASCM,OTHENT,2022,55856.331
OECDEUR,ENTRIES,NATGASCM,OTHENT,4Q2023,17415.189
OECDEUR,ENTRIES,NATGASCM,OTHENT,DEC2022,6883.619
OECDEUR,ENTRIES,NATGASCM,OTHENT,DEC2023,5835.15
OECDEUR,ENTRIES,NATGASCM,OTHENT,YTD2022,55856.331
OECDEUR,ENTRIES,NATGASCM,OTHENT,YTD2023,60017.521
OECDEUR,ENTRIES,NATGASCM,OTHOECD,2021,76256.95
OECDEUR,ENTRIES,NATGASCM,OTHOECD,2022,44455.954
OECDEUR,ENTRIES,NATGASCM,OTHOECD,4Q2023,8950.144
OECDEUR,ENTRIES,NATGASCM,OTHOECD,DEC2022,3400.578
OECDEUR,ENTRIES,NATGASCM,OTHOECD,DEC2023,2869.959
OECDEUR,ENTRIES,NATGASCM,OTHOECD,YTD2022,44455.954
OECDEUR,ENTRIES,NATGASCM,OTHOECD,YTD2023,37191.616
OECDEUR,ENTRIES,NATGASCM,QATAR,2021,22447.666
OECDEUR,ENTRIES,NATGASCM,QATAR,2022,33247.505
OECDEUR,ENTRIES,NATGASCM,QATAR,4Q2023,5481.02
OECDEUR,ENTRIES,NATGASCM,QATAR,DEC2022,2538.668
OECDEUR,ENTRIES,NATGASCM,QATAR,DEC2023,2145.128
OECDEUR,ENTRIES,NATGASCM,QATAR,YTD2022,33247.505
OECDEUR,ENTRIES,NATGASCM,QATAR,YTD2023,24874.989
OECDEUR,ENTRIES,NATGASCM,RUSSIA,2021,104321.233
OECDEUR,ENTRIES,NATGASCM,RUSSIA,2022,68924.232
OECDEUR,ENTRIES,NATGASCM,RUSSIA,4Q2023,10664.602
OECDEUR,ENTRIES,NATGASCM,RUSSIA,DEC2022,3430.185
OECDEUR,ENTRIES,NATGASCM,RUSSIA,DEC2023,3728.879
OECDEUR,ENTRIES,NATGASCM,RUSSIA,YTD2022,68924.232
OECDEUR,ENTRIES,NATGASCM,RUSSIA,YTD2023,38496.56
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,2021,36453.746
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,2022,19060.738
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,4Q2023,3134.033
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,DEC2022,1342.123
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,DEC2023,1279.534
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,YTD2022,19060.738
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,YTD2023,9075.442
OECDEUR,ENTRIES,NATGASCM,SWITLAND,2021,2197.315
OECDEUR,ENTRIES,NATGASCM,SWITLAND,2022,9147.948
OECDEUR,ENTRIES,NATGASCM,SWITLAND,4Q2023,1541.774
OECDEUR,ENTRIES,NATGASCM,SWITLAND,DEC2022,687.866
OECDEUR,ENTRIES,NATGASCM,SWITLAND,DEC2023,520.765
OECDEUR,ENTRIES,NATGASCM,SWITLAND,YTD2022,9147.948
OECDEUR,ENTRIES,NATGASCM,SWITLAND,YTD2023,7088.199
OECDEUR,ENTRIES,NATGASCM,TOTENTST,2021,738099.137
OECDEUR,ENTRIES,NATGASCM,TOTENTST,2022,697378.216
OECDEUR,ENTRIES,NATGASCM,TOTENTST,4Q2023,144069.669
OECDEUR,ENTRIES,NATGASCM,TOTENTST,DEC2022,57067.428
OECDEUR,ENTRIES,NATGASCM,TOTENTST,DEC2023,51277.425
OECDEUR,ENTRIES,NATGASCM,TOTENTST,YTD2022,697378.216
OECDEUR,ENTRIES,NATGASCM,TOTENTST,YTD2023,563348.238
OECDEUR,ENTRIES,NATGASCM,TUNISIA,2021,21169.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,2022,23554.3
OECDEUR,ENTRIES,NATGASCM,TUNISIA,4Q2023,5304.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,DEC2022,2301.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,DEC2023,1782.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,YTD2022,23554.3
OECDEUR,ENTRIES,NATGASCM,TUNISIA,YTD2023,23040.0
OECDEUR,ENTRIES,NATGASCM,UK,2021,7662.281
OECDEUR,ENTRIES,NATGASCM,UK,2022,24438.087
OECDEUR,ENTRIES,NATGASCM,UK,4Q2023,2571.544
OECDEUR,ENTRIES,NATGASCM,UK,DEC2022,1679.845
OECDEUR,ENTRIES,NATGASCM,UK,DEC2023,989.636
OECDEUR,ENTRIES,NATGASCM,UK,YTD2022,24438.087
OECDEUR,ENTRIES,NATGASCM,UK,YTD2023,16163.623
OECDEUR,ENTRIES,NATGASCM,UKRAINE,2021,37559.414
OECDEUR,ENTRIES,NATGASCM,UKRAINE,2022,17384.931
OECDEUR,ENTRIES,NATGASCM,UKRAINE,4Q2023,4025.94
OECDEUR,ENTRIES,NATGASCM,UKRAINE,DEC2022,1313.433
OECDEUR,ENTRIES,NATGASCM,UKRAINE,DEC2023,1715.855
OECDEUR,ENTRIES,NATGASCM,UKRAINE,YTD2022,17384.931
OECDEUR,ENTRIES,NATGASCM,UKRAINE,YTD2023,12975.026
OECDEUR,ENTRIES,NATGASCM,USA,2021,23077.955
OECDEUR,ENTRIES,NATGASCM,USA,2022,53196.089
OECDEUR,ENTRIES,NATGASCM,USA,4Q2023,14830.128
OECDEUR,ENTRIES,NATGASCM,USA,DEC2022,5156.833
OECDEUR,ENTRIES,NATGASCM,USA,DEC2023,5921.574
OECDEUR,ENTRIES,NATGASCM,USA,YTD2022,53196.089
OECDEUR,ENTRIES,NATGASCM,USA,YTD2023,57303.456
OECDTOT,ENTRIES,NATGASCM,ALGERIA,2021,27429.777
OECDTOT,ENTRIES,NATGASCM,ALGERIA,2022,37704.359
OECDTOT,ENTRIES,NATGASCM,ALGERIA,4Q2023,11201.037
OECDTOT,ENTRIES,NATGASCM,ALGERIA,DEC2022,4136.816
OECDTOT,ENTRIES,NATGASCM,ALGERIA,DEC2023,3469.576
OECDTOT,ENTRIES,NATGASCM,ALGERIA,YTD2022,37704.359
OECDTOT,ENTRIES,NATGASCM,ALGERIA,YTD2023,38394.532
OECDTOT,ENTRIES,NATGASCM,AUSTRALI,2021,48178.042
OECDTOT,ENTRIES,NATGASCM,AUSTRALI,2022,56526.057
OECDTOT,ENTRIES,NATGASCM,AUSTRALI,4Q2023,13427.112
OECDTOT,ENTRIES,NATGASCM,AUSTRALI,DEC2022,4793.798
OECDTOT,ENTRIES,NATGASCM,AUSTRALI,DEC2023,5437.732
OECDTOT,ENTRIES,NATGASCM,AUSTRALI,YTD2022,56526.057
OECDTOT,ENTRIES,NATGASCM,AUSTRALI,YTD2023,50825.009
OECDTOT,ENTRIES,NATGASCM,BELARUS,2021,33429.17
OECDTOT,ENTRIES,NATGASCM,BELARUS,2022,4861.036
OECDTOT,ENTRIES,NATGASCM,BELARUS,4Q2023,747.3
OECDTOT,ENTRIES,NATGASCM,BELARUS,DEC2022,231.8
OECDTOT,ENTRIES,NATGASCM,BELARUS,DEC2023,262.9
OECDTOT,ENTRIES,NATGASCM,BELARUS,YTD2022,4861.036
OECDTOT,ENTRIES,NATGASCM,BELARUS,YTD2023,2130.3
OECDTOT,ENTRIES,NATGASCM,BELGIUM,2021,19602.661
OECDTOT,ENTRIES,NATGASCM,BELGIUM,2022,43151.903
OECDTOT,ENTRIES,NATGASCM,BELGIUM,4Q2023,7824.757
OECDTOT,ENTRIES,NATGASCM,BELGIUM,DEC2022,3615.258
OECDTOT,ENTRIES,NATGASCM,BELGIUM,DEC2023,2467.084
OECDTOT,ENTRIES,NATGASCM,BELGIUM,YTD2022,43151.903
OECDTOT,ENTRIES,NATGASCM,BELGIUM,YTD2023,35123.035
OECDTOT,ENTRIES,NATGASCM,BULGARIA,2021,2604.046
OECDTOT,ENTRIES,NATGASCM,BULGARIA,2022,816.425
OECDTOT,ENTRIES,NATGASCM,BULGARIA,4Q2023,576.473
OECDTOT,ENTRIES,NATGASCM,BULGARIA,DEC2022,65.588
OECDTOT,ENTRIES,NATGASCM,BULGARIA,DEC2023,182.55
OECDTOT,ENTRIES,NATGASCM,BULGARIA,YTD2022,816.425
